Date Raw;Date Parsed;Sales Count;Volume;Volume USD;Cummulative Volume;Cummulative Volume USD
1564272000000;07/28/2019;32;1.5704880010145086;324.35999999999996;3722.274031243819;735946.3430000003
1564358400000;07/29/2019;63;2.8606040876322747;604.2470000000001;3725.134635331451;736550.5900000003
1564444800000;07/30/2019;38;0.5726631611276457;120.73299999999998;3725.707298492579;736671.3230000003
1564531200000;07/31/2019;50;1.3847275677524253;290.306;3727.0920260603316;736961.6290000003
1564617600000;08/01/2019;52;2.8310116429270296;618.896;3729.9230377032586;737580.5250000003
1564704000000;08/02/2019;18;0.6232858273828977;135.024;3730.5463235306415;737715.5490000002
1564790400000;08/03/2019;48;1.2334785847304897;268.65;3731.779802115372;737984.1990000003
1564876800000;08/04/2019;43;1.4062365204805998;311.36;3733.1860386358526;738295.5590000002
1564963200000;08/05/2019;50;1.7568109637566134;389.9950000000002;3734.9428495996094;738685.5540000002
1565049600000;08/06/2019;29;1.3956536485339504;324.94100000000003;3736.3385032481433;739010.4950000002
1565136000000;08/07/2019;81;1.7300978262336622;392.762;3738.068601074377;739403.2570000002
1565222400000;08/08/2019;57;1.247924896246693;282.53100000000006;3739.316525970624;739685.7880000002
1565308800000;08/09/2019;46;0.7713239949845679;171.23499999999999;3740.0878499656083;739857.0230000002
1565395200000;08/10/2019;56;1.3790473688822744;289.81200000000007;3741.4668973344906;740146.8350000002
1565481600000;08/11/2019;119;4.095472942621419;845.7400000000001;3745.5623702771118;740992.5750000002
1565568000000;08/12/2019;52;2.176463529320987;471.1719999999999;3747.738833806433;741463.7470000002
1565654400000;08/13/2019;54;6.3783305443535045;1346.548;3754.1171643507864;742810.2950000002
1565740800000;08/14/2019;38;0.6412075447530864;134.184;3754.7583718955393;742944.4790000002
1565827200000;08/15/2019;51;1.2549714432618935;232.99399999999991;3756.0133433388014;743177.4730000001
1565913600000;08/16/2019;41;0.975971767939815;183.632;3756.9893151067413;743361.1050000001
1566000000000;08/17/2019;55;0.8563268402639994;158.55399999999995;3757.8456419470053;743519.6590000001
1566086400000;08/18/2019;63;8.265888281468394;1535.4739999999997;3766.111530228474;745055.1330000001
1566172800000;08/19/2019;31;1.834706540123456;356.59200000000016;3767.9462367685974;745411.7250000001
1566259200000;08/20/2019;19;0.3332160920965609;67.629;3768.2794528606937;745479.354
1566345600000;08/21/2019;45;1.1378145436507934;223.31999999999994;3769.4172674043443;745702.674
1566432000000;08/22/2019;27;0.8072174081790124;150.963;3770.2244848125233;745853.637
1566518400000;08/23/2019;28;1.536459136739418;294.262;3771.7609439492626;746147.899
1566604800000;08/24/2019;32;0.6303068815586421;122.40999999999998;3772.3912508308213;746270.309
1566691200000;08/25/2019;65;1.169858679605654;222.92400000000006;3773.561109510427;746493.233
1566777600000;08/26/2019;15;0.6093602313924502;113.54;3774.1704697418195;746606.773
1566864000000;08/27/2019;62;1.4396857036937833;271.2109999999999;3775.610155445513;746877.984
1566950400000;08/28/2019;67;2.264498703691403;423.39799999999985;3777.8746541492046;747301.3820000001
1567036800000;08/29/2019;37;1.6676880103891092;288.552;3779.5423421595938;747589.9340000001
1567123200000;08/30/2019;32;0.9066935310295416;153.048;3780.4490356906235;747742.9820000001
1567209600000;08/31/2019;53;1.6323359578549388;275.32900000000006;3782.0813716484786;748018.3110000001
1567296000000;09/01/2019;58;1.6801625244708998;289.11199999999997;3783.7615341729493;748307.4230000001
1567382400000;09/02/2019;38;0.9745402330798062;166.38;3784.7360744060293;748473.8030000001
1567468800000;09/03/2019;27;0.9634604544753086;171.224;3785.6995348605046;748645.0270000001
1567555200000;09/04/2019;29;0.3378605223881173;60.418;3786.0373953828926;748705.4450000001
1567641600000;09/05/2019;33;0.5805757806712963;101.47199999999998;3786.6179711635637;748806.917
1567728000000;09/06/2019;16;0.2962024006558643;51.597;3786.9141735642197;748858.514
1567814400000;09/07/2019;7;0.20979008928571427;35.543;3787.1239636535056;748894.0569999999
1567900800000;09/08/2019;10;0.5145895833333334;91.523;3787.638553236839;748985.58
1567987200000;09/09/2019;19;0.21102127505456353;38.29700000000001;3787.8495745118935;749023.877
1568073600000;09/10/2019;22;0.23084845806220564;41.78699999999999;3788.0804229699556;749065.664
1568160000000;09/11/2019;13;0.13374278105709875;24.090999999999994;3788.214165751013;749089.755
1568246400000;09/12/2019;104;4.56340067144892;812.6639999999998;3792.777566422462;749902.419
1568332800000;09/13/2019;13;4.1890402299933855;758.2599999999998;3796.966606652455;750660.679
1568419200000;09/14/2019;16;0.1623822766203704;29.425000000000008;3797.1289889290756;750690.104
1568505600000;09/15/2019;21;0.6710664166666667;126.36600000000001;3797.8000553457423;750816.4700000001
1568592000000;09/16/2019;14;0.43955279166666666;83.19099999999999;3798.239608137409;750899.6610000001
1568678400000;09/17/2019;43;0.8492174676627591;167.80700000000004;3799.0888256050716;751067.4680000001
